facet_id,facet_raw,facet_normalized,facet_key,catalogue_id,source_qualifier,facet_type,conversation_observable,sensitivity,abstention_reason,scoring_definition,score_anchors,retrieval_text,is_header_like,has_numeric_prefix,has_encoding_artifact,classification_rule
F0379,Creative resilience,Creative resilience,creative resilience,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Creative resilience', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Creative resilience. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Creative resilience', on a 1-5 scale.",False,False,False,cognitive_style
F0380,Rapid cognitive processing,Rapid cognitive processing,rapid cognitive processing,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Rapid cognitive processing' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Rapid cognitive processing. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Rapid cognitive processing' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0381,Cordiality,Cordiality,cordiality,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Cordiality', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Cordiality. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Cordiality', on a 1-5 scale.",False,False,False,interpersonal
F0382,Types of Mindfulness Techniques Used,Types of Mindfulness Techniques Used,types of mindfulness techniques used,,,spiritual_religious_disposition,True,medium,,"Rate how strongly the speaker expresses the disposition 'Types of Mindfulness Techniques Used', without inferring any specific tradition or affiliation, on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Types of Mindfulness Techniques Used. spiritual religious disposition. Rate how strongly the speaker expresses the disposition 'Types of Mindfulness Techniques Used', without inferring any specific tradition or affiliation, on a 1-5 scale.",False,False,False,spiritual_disposition
F0383,Economic reasoning,Economic reasoning,economic reasoning,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Economic reasoning', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Economic reasoning. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Economic reasoning', on a 1-5 scale.",False,False,False,cognitive_style
F0384,Conformity,Conformity,conformity,,,behavioral_tendency,True,low,,"Rate how strongly the speaker describes acting in ways characteristic of 'Conformity', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Conformity. behavioral tendency. Rate how strongly the speaker describes acting in ways characteristic of 'Conformity', on a 1-5 scale.",False,False,False,behavioral_tendency
F0385,Pet-enrichment activities count,Pet-enrichment activities count,pet enrichment activities count,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Pet-enrichment activities count' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Pet-enrichment activities count. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Pet-enrichment activities count' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0386,Aestheticism,Aestheticism,aestheticism,,,preference_lifestyle,True,medium,,"Rate how strongly the speaker states a preference or habit reflecting 'Aestheticism', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Aestheticism. preference lifestyle. Rate how strongly the speaker states a preference or habit reflecting 'Aestheticism', on a 1-5 scale.",False,False,False,preference_lifestyle
F0387,Type of Support Preferred (Emotional vs. Practical),Type of Support Preferred (Emotional vs. Practical),type of support preferred emotional vs practical,,,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'Type of Support Preferred (Emotional vs. Practical)', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Type of Support Preferred (Emotional vs. Practical). emotional state. Rate how strongly the speaker expresses or reports the emotional state 'Type of Support Preferred (Emotional vs. Practical)', on a 1-5 scale.",False,False,False,emotional
F0388,Mental Arithmetic Speed,Mental Arithmetic Speed,mental arithmetic speed,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Mental Arithmetic Speed' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Mental Arithmetic Speed. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Mental Arithmetic Speed' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0389,Patience: Resistance to anger,Patience: Resistance to anger,patience resistance to anger,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Patience: Resistance to anger', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Patience: Resistance to anger. personality trait. Rate how strongly the speaker's own words display the disposition 'Patience: Resistance to anger', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0390,Flawlessness,Flawlessness,flawlessness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Flawlessness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Flawlessness. personality trait. Rate how strongly the speaker's own words display the disposition 'Flawlessness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0391,Self-Efficacy,Self-Efficacy,self efficacy,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Self-Efficacy', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Self-Efficacy. personality trait. Rate how strongly the speaker's own words display the disposition 'Self-Efficacy', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0392,Computer Skills:,Computer Skills,computer skills,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Computer Skills' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Computer Skills. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Computer Skills' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0393,899. Jewish spiritual metric: Shabbat candle-lighting consistency,Shabbat candle-lighting consistency,shabbat candle lighting consistency,899,Jewish spiritual metric,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Shabbat candle-lighting consistency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Shabbat candle-lighting consistency. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Shabbat candle-lighting consistency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_count_noun
F0394,Spelling Accuracy,Spelling Accuracy,spelling accuracy,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Spelling Accuracy' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Spelling Accuracy. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Spelling Accuracy' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0395,793. Sufi practice: Dhikr repetitions / day,Dhikr repetitions / day,dhikr repetitions day,793,Sufi practice,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Dhikr repetitions / day' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Dhikr repetitions / day. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Dhikr repetitions / day' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_unit_bearing
